code,store,product_type,product_unit,name_ar
10134,JOHRH,103,pc,#10134 عباية كويتي بأطراف ذهبية واكمام زيتي
10135,JOHRH,103,pc,#10135 شامواه بتطريز وكم مربع
10141,JOHRH,103,pc,#10141عباية كلاسيك ملكي بكسرات مموجه بجانبي العبايه
10142,JOHRH,103,pc,#10142عباية ملكي كلاسيك بكم مربع
10143,JOHRH,103,pc,#10143عباية ملكي كلاسيك بكسرات مربعه
10146,JOHRH,103,pc,#10146عباية كلاسيك شاموا بتصميم خرز مميز ومطعم بالريش
10161,JOHRH,103,pc,#10161عباية ملكي بتدخيلات شامواه زيتي ممبزه
10167,JOHRH,103,pc,#10167عباية شانتون مميزة برسمة مميزة ومشكوكه يدويا
10168,JOHRH,103,pc,#10168عباية ملكي مميزة بتطريز هندسي بتحديد من الخرز
10169,JOHRH,103,pc,#10169عباية شامواه مميزة لف بتطريز هندسي بتحديد من الخرز
10172,JOHRH,103,pc,#10172 عباية شانتون مطرز لف بكم قابل للطي
10174,JOHRH,103,pc,#10174عباية مميزه بقصه قبه مربعه اسود
10176,JOHRH,103,pc,#10176عباية شانتون مميز لف بقبة ذهبية مميزة
10177,JOHRH,103,pc,#10177عباية ملكي لف بقبة وقيطان رصاصي
10203,JOHRH,103,pc,#10203عباية كريب كلاسيك بخرز متناثر على رسمة ناعمة
10214,JOHRH,103,pc,#10214عباية كريب كلاسيك كحلي بتطريز وشك مميز
10227,JOHRH,103,pc,#10227عباية كريب كلاسيك بطبقات مميزه عالاكتاف ابيض
10247,JOHRH,103,pc,#10247 عباية شانتون كم مقلوب قبة مميزه
10248,JOHRH,103,pc,#10248 عباية شموخ بكم ضيق وزم بشرايط مزينة بازارير
10251,JOHRH,103,pc,#10251عباية حرير مغسول كلاسيك بقصه طوليه باللون الأسود
10253,JOHRH,103,pc,#10253عباية ملكي كلاسيك بتطريز وشك مموج
10256,JOHRH,103,pc,#10256عباية مميزة من الشانتون و مطعمة بالجاكار الاسود و الذهبي
10257,JOHRH,103,pc,#10257عباية ملكي بقطع من الجينز واطراف بيضاء
10259,JOHRH,103,pc,#10259 عباية تفته قبه جاكيت على الرقبة مطعمه بالهدب
10264,JOHRH,103,pc,#10264عباية تفتة وتل بلاسية مع حلقات معدنية مميزة
10265,JOHRH,103,pc,#10265عباية تفته بكسرات
10276,JOHRH,103,pc,#10276 عباية بتصميم هندسي مميز مطعم بالخرز
10278,JOHRH,103,pc,#10278عباية مميزة بتطريز وكسرات مميزة من الخلف
10281,JOHRH,103,pc,#10281 عباءة مميزة بكسرات محددة بالبيج
10282,JOHRH,103,pc,#10282عباية كريب كلاسيك بقبة تحديد رمادي واكمام مميزة
10287,JOHRH,103,pc,#10287عباءه مميزة من الشامواه بلف مميز من الخيش
10288,JOHRH,103,pc,#10288عبايةمن الشامواه بلف مميز من الخيش
10291,JOHRH,103,pc,#10291عبايه شامواه كلاسيك طقطق مطرز
10292,JOHRH,103,pc,#10292عباية شامواه واورقانز قبة كبيرة مميزة
10294,JOHRH,103,pc,#10294 عباية تفته شك فاخر باللون الاسود
10302,JOHRH,103,pc,#10302عباية قطنية بتدخيلات من الحرير مغسول
10305,JOHRH,103,pc,#10305عباية كلاسيك بقصه جانبيه باللون الاخضر
10307,JOHRH,103,pc,#10307عباية حرير مغسول كلاسيك بقصة جانبية وكسرات مميزة بلونين
10310,JOHRH,103,pc,#10310عباية كتان لف بقبة وتطريز ناعم على الكتف
10313,JOHRH,103,pc,#10313عباية قطن بتدخيلات مميزه من الحرير المغسول كحلي مزين بالخرز
10318,JOHRH,103,pc,#10318عباية حرير مغسول بلونين زيتي واسود وقصة مميزة من الخلف
10322,JOHRH,103,pc,#10322 عباية حرير مغسول اخضر بتطريز ذهبي
10329,JOHRH,103,pc,#10329عباية لينن بتداخل مميز بلون الازرق وقيطان
10332,JOHRH,103,pc,#10332 عباية حريرمغسول بدمج لونين بفاصل من الكروشيه بحياكه يدوية
10333,JOHRH,103,pc,#10333 عباية شانتون تداخلات مميزه باللون الأسود والتطريز
10344,JOHRH,103,pc,#10344 عباية حرير مغسول بقيطان باللون الاصفر
10349,JOHRH,103,pc,#10349 عباية حرير مغسول محددة بخطوط بيضاء
10350,JOHRH,103,pc,#10350 عباءة من البلاسية بقصة قبة عريضة و أكمام ضيقة
10371,JOHRH,103,pc,#10371عبايةمن التفتة الفاخرة يمتزج بها اللونين الاسود و الكحلي
10372,JOHRH,103,pc,#10372عبايةمن التفتة الفاخرة و كسرتين أمامية
10373,JOHRH,103,pc,#10373عباية تفته جاكار مميز بكسرتين امامية
10394,JOHRH,103,pc,#10394 عباية شانتون كلاسيك كم ضيق و قبة
10398,JOHRH,103,pc,#10398عباية كريب كلاسيك بقماش شاكيرامحدد بخزر مميز
10404,JOHRH,103,pc,#10404عباية شموخ وصالونه بتحديد خرز لامع
10405,JOHRH,103,pc,#10405عباية ملكي باضافة شامواه كحلي
10418,JOHRH,103,pc,#10418 عباية شانتون كلاسيك طقطق كم ضيق و قبة
10420,JOHRH,103,pc,#10420عباية شانتون لف باضافة تفته مميزة
10422,JOHRH,103,pc,#10422 عباية لينين كلاسيك وتدخيلات كاروهات بيج
10423,JOHRH,103,pc,#10423 عباية لينين كلاسيك كحلي وتدخيلات كاروهات بيج
10430,JOHRH,103,pc,#10430عباية كريب كلاسيك ببطانة مميزة بالكم بيج
10431,JOHRH,103,pc,#10431 عباية كريب كلاسيك ببطانة مميزة بالكم احمر
10434,JOHRH,103,pc,#10434عباية كريب كلاسيك ببطانة مميزة بالكم كموني
10437,JOHRH,103,pc,#10437 عباية كريب كلاسيك كم مربع و تطريز
10447,JOHRH,103,pc,"#10447 عباية حرير مغسول مع كريب، أسود ونيلي، نقشة السدو"
10453,JOHRH,103,pc,#10453 عباية شانتون بنقش اخضرعلى الجنبين
10454,JOHRH,103,pc,#10454 عباية تفته بتداخل قماش بنقشة مميزة على الجانبين وعلى بطانة الكم
10455,JOHRH,103,pc,#10455 عباية كريب وجلد وشاكيرا بقبة جاكيت المميز
10462,JOHRH,103,pc,#10462عباية حرير مغسول بقبة كبيرة بنقش بني فاخر
10474,JOHRH,103,pc,#10474عباية جوبير مميز أسود برسم دانتيل مبطن
10481,JOHRH,103,pc,#10481 عباية لنن مكسرتطريز وشك بخرز مميز باللون الأسود
10485,JOHRH,103,pc,#10485 عباية دمج قماشين اسود وبني فاتح بفاصل من الكروشيه بحياكه يدويه
10487,JOHRH,103,pc,#10487 عباية دمج قماشين أسود وكحلي بفاصل من الكروشيه بحياكه يدويه
10489,JOHRH,103,pc,#10489 عباية كريب قبه بقيطان عنابي واكمام مميزه
10490,JOHRH,103,pc,#10490 عباية كريب قبة جاكيت مطعمه بالقيطات الاخضر
10493,JOHRH,103,pc,#10493 عباية ملكي كلاسيك لف اسود و رمادي
10494,JOHRH,103,pc,#10494 عباية ملكي تدخيلات شامواه بقطع من الخرز المنثور
10495,JOHRH,103,pc,#10495 عباية شموخ كم مربع شك مموج
10497,JOHRH,103,pc,#10497عباية ملكي كويتي بشك و قيطان
10498,JOHRH,103,pc,"10498 #عباية أورغنزا أسود مع تطريز، نقشة القط العسيري"
10507,JOHRH,103,pc,#10507 عباية بلاك بيري اسود و بيج
10509,JOHRH,103,pc,#10509 عباية كريب كلاسيك طقطق كم زم
10510,JOHRH,103,pc,#10510عباية شانتون كلاسيك اسود و كحلي كم ضيق
10568,JOHRH,103,pc,#10568 عباية شانتون كلوش بقطان وتطريز
10570,JOHRH,103,pc,#10570 عباية مخمل كلاسيك اسود و نحاسي لف
10571,JOHRH,103,pc,#10571 عباية مخمل و صوف كلاسيك اسود ورمادي
10573,JOHRH,103,pc,#10573 عباية شامواه كلاسيك اسود ورمادي كم ضيق
10574,JOHRH,103,pc,#10574 عباية مخمل كلاسيك كم قابل للطي
10576,JOHRH,103,pc,#10576 عباية شامواه اسود وأبيض كم قابل للطي
10579,JOHRH,103,pc,#10579 عباية شامواه مغربي كم ضيق
10580,JOHRH,103,pc,#10580 عباية كريب كلاسيك مقفل رمادي
10581,JOHRH,103,pc,#10581 عباية مخمل فراشة بكسرات وتطريز
10585,JOHRH,103,pc,#10585 عباية شامواه طقطق كم زم
10589,JOHRH,103,pc,#10589 عباية تفته كلاسيك طقطق كم مربع
10592,JOHRH,103,pc,#10592 عباية مخمل مع تدخيلة جاكار كحلي لف
10593,JOHRH,103,pc,#10593 عباية مخمل مع تدخيلة جاكار اسود لف
10596,JOHRH,103,pc,#10596 عباية شامواه اسود وتركواز وذهبي كسرات
10597,JOHRH,103,pc,#10597 عباية مخمل كلاسيك اسود و رمادي بأزرار
10598,JOHRH,103,pc,#10598 عباية كريب كلاسيك اسود/ازرق كم قابل للطي
10599,JOHRH,103,pc,#10599 عباية مخمل بتدخيلات قماش شتوي كلاسيك
10600,JOHRH,103,pc,#10600 عباية مخمل كلاسيك أسود/رمادي كم قابل للطي
10615,JOHRH,103,pc,#10615 عباية شامواه كلاسيك بريش وقبة
10617,JOHRH,103,pc,#10617عباية مخمل بقيطان وريش
10618,JOHRH,103,pc,#10618 عباية مخمل كلاسيك بشك
10619,JOHRH,103,pc,#10619 عباية كريب كلايسك زرار الابيض و الاسود كم ضيق
10620,JOHRH,103,pc,#10620 عباية مخمل كلاسيك سحاب كم زم شرايح
10621,JOHRH,103,pc,#10621 عباية مخمل اسود بني و بيج كم زم شرايح
10622,JOHRH,103,pc,#10622 عباية شامواه و شانتون كلاسيك بني
10628,JOHRH,103,pc,#10628 عباية شامواه بقبة وجلد وقيطان
10635,JOHRH,103,pc,#10635 عباية صوف مقلم وقبعة
10652,JOHRH,103,pc,#10652 عباية كريب كلاسيك زيتي و اسود طقطق كم ضيق
10656,JOHRH,103,pc,#10656 عباية كريب كلاسيك لف كم ضيق
10662,JOHRH,103,pc,#10662 عباية شامواه كلاسيك رمادي بتدخيلة قيطان
1056,JOHRH,104,pc,شاكيرا كحلي #1056
1057,JOHRH,104,pc,شاكيرا بيج #1057
1058,JOHRH,104,pc,شاكيرا رمادي #1058
1075,JOHRH,104,pc,عباية دبل فيس منتش بيج #1075
1175,JOHRH,104,pc,#1175 عباية لف مقلمة ومزينة بأزرار كبيرة بيج
1221,JOHRH,104,pc,#1221 عباية بقماش استرتش بتقليمه بلون زيتي
1222,JOHRH,104,pc,#1222 عباية بقصة إماراتية وقماش استرتش بلون كحلي
1224,JOHRH,104,pc,#1224 عباية بقصة إماراتية وتقليمه لامعة بلون كحلي
1226,JOHRH,104,pc,#1226 عباية بقصة إماراتية وقماش استرتش بلون رمادي غامق
1229,JOHRH,104,pc,#1229 عباية طبقتين شموخ بلون بيج غامق
1230,JOHRH,104,pc,#1230 عباية طبقتين شموخ بلون رمادي غامق
1232,JOHRH,104,pc,#1232 عباية بلون رمادي فاتح مع قماش الجاكر
1235,JOHRH,104,pc,#1235 عباية كحلي بخطوط سوداء متوازية ومتقاطعة
1237,JOHRH,104,pc,#1237 عباية رمادي غامق بخطوط سوداء متوازية ومتقاطعة
1238,JOHRH,104,pc,#1238 عباية مزينة بشرائط منتشة مع ترتر وخرز
1244,JOHRH,104,pc,#1244 عباية طبقتين شموخ بلون رمادي فاتح
1247,JOHRH,104,pc,#1247 عباية طبقتين شموخ بلون كحلي
1260,JOHRH,104,pc,#1260 عباية بلون كحلي مع قماش الجاكر
1261,JOHRH,104,pc,#1261 عباية لف بكم مربع ولون رمادي بلمعة
1263,JOHRH,104,pc,#1263 عباية رمادي فاتح بخطوط سوداء متوازية ومتقاطعة
1264,JOHRH,104,pc,#1264 عباية رمادي مكس بخطوط سوداء متوازية ومتقاطعة
1276,JOHRH,104,pc,#1276 عباية لف أوف وايت
1277,JOHRH,104,pc,#1277 عباءة من الكريب بلون بيج مزينة بقيطان أسود
1285,JOHRH,104,pc,#1285 عباية بقماش استرتش بتقليمه بلون رمادي
1289,JOHRH,104,pc,#1289 عباية بقصة إماراتية وقماش استرتش بلون بنفسجي غامق
1292,JOHRH,104,pc,#1292 عباية بقصة إماراتية وقماش استرتش بلون بني
1293,JOHRH,104,pc,#1293 عباية بقصة إماراتية وقماش استرتش بلون زهري
1297,JOHRH,104,pc,#1297 عباية بقماش استرتش بتقليمه بلون بيج
1299,JOHRH,104,pc,#1299 عباية بقصة إماراتية وقماش استرتش بلون رمادي فاتح
1306,JOHRH,104,pc,#1306 عباية طبقتين شموخ بلون بيج فاتح
1336,JOHRH,104,pc,#1336 حرير مغسول اخضر
1337,JOHRH,104,pc,#1337 حرير مغسول بني
1338,JOHRH,104,pc,#1338 حرير مغسول كحلي
1348,JOHRH,104,pc,#1348 عباية بني رياضية
1349,JOHRH,104,pc,#1349 عباية بلون بيج رياضية
1350,JOHRH,104,pc,#1350 عباية بلون بني رياضية
1361,JOHRH,104,pc,#1361 عباية رمادي بتطريز
1373,JOHRH,104,pc,#1373 حرير عودي كم مقلوب
1374,JOHRH,104,pc,#1374 حرير رمادي كم مقلوب
1403,JOHRH,104,pc,#1403 حرير كحلي كم مقلوب
1418,JOHRH,104,pc,#1418 عباية بشت بلون بيج وقيطان ذهبي
1439,JOHRH,104,pc,#1439 عباية لف بيج بحزام
1455,JOHRH,104,pc,#1455 عباية بقماش مجعد وقصة جاكية واكمام بلون اسود
1456,JOHRH,104,pc,#1456 عباية بقماش مجعد وقصة جاكية واكمام بلون أخضر
1478,JOHRH,104,pc,#1478 حرير مغسول فضي بشت
1479,JOHRH,104,pc,#1479 حرير مغسول بيج بشت
1480,JOHRH,104,pc,#1480 حرير مغسول اخضر غامق بشت
1482,JOHRH,104,pc,#1482 حرير مغسول كحلي بشت
1483,JOHRH,104,pc,#1483 حرير مغسول اخضر فيروزي بشت
1515,JOHRH,104,pc,#1515 عباية لينين كحلي و بكم مفتوح وتطريز يحدد أطراف العباية
1556,JOHRH,104,pc,#1556 عباية بقماش مشجر وكم مربع
1567,JOHRH,104,pc,#1567 عباية حرير مغسول كحلي بتطريز
1568,JOHRH,104,pc,#1568 عباية حرير مغسول بقطيان وجيوب
1571,JOHRH,104,pc,#1571 عباية حرير مغسول بلون زيتي
1572,JOHRH,104,pc,#1572 عباية حرير مغسول بلون كحلي
1574,JOHRH,104,pc,#1574عباية حرير بشت لف بشك
1575,JOHRH,104,pc,#1575 عباية بشت بلون زيتي
1576,JOHRH,104,pc,#1576 عباية كسرات من الحرير المغسول بلون كحلي
1591,JOHRH,104,pc,#1591 عباية من الحرير الياباني بلون فستقي
1624,JOHRH,104,pc,#1624عباية حرير مغسول كلاسيك بطرحة مثبته
1625,JOHRH,104,pc,#1625عباية حرير مغسول كلاسيك بطرحة مثبته
1626,JOHRH,104,pc,#1626عباية حرير مغسول كلاسيك بطرحه مثبته
1653,JOHRH,104,pc,#1653عباية حرير كلاسيك بكسرات
1658,JOHRH,104,pc,#1658عباية استرتش اماراتي لف
1671,JOHRH,104,pc,#1671عباية حرير مغسول لف بشال لينين
1701,JOHRH,104,pc,#1701عباية ملكي مقلم جالكسي بجيوب
1710,JOHRH,104,pc,#1710عباية بليسيه لف بلون سكري
1712,JOHRH,104,pc,#1712عباية بليسيه لف بلون زهري
1713,JOHRH,104,pc,#1713عباية بليسيه لف بلون لحمي
1715,JOHRH,104,pc,#1715عباية بليسيه لف بلون بني غامق
1739,JOHRH,104,pc,#1562عباية الاميرات كلاسيك بشك وحزام وتطريز
1757,JOHRH,104,pc,#1757عباية حرير مغسول بتطريز عالكم
1763,JOHRH,104,pc,#1763عباية شانتون كلاسيك لف بلون بكم أبيض قلاب
1808,JOHRH,104,pc,#1808عباية ملكي كلاسيك بتطريز بيج وأخضر
1810,JOHRH,104,pc,#1810عباية حرير مغسول زيتي بشك
1811,JOHRH,104,pc,#1811عباية حرير مغسول عنابي بشك
1818,JOHRH,104,pc,#1818عباية ملكي منقوش كلاسيك بيج بكم زم
1822,JOHRH,104,pc,#1822 عباية لف بلون بيج وكم عملي
1823,JOHRH,104,pc,#1823 عباية شتوي لف بلون رمادي وجيوب
1824,JOHRH,104,pc,#1824عباية شامواه كلاسيك كحلي بشك
1834,JOHRH,104,pc,#1834 عباية بقبعة بلون كحلي وكم عملي
1835,JOHRH,104,pc,#1835عباية بقبعة بلون رمادي وكم عملي
1837,JOHRH,104,pc,#1837 عباية بقبعة بلون رمادي وزهري غامق بكم عملي
1838,JOHRH,104,pc,#1838عباية حرير مغسول بلون اسود كحلي تطريز عالكم
1841,JOHRH,104,pc,#1841عباية قطن شتوي لف برسمة غامقة مميزة
1845,JOHRH,104,pc,#1845عباية لينين مبطن بلون رصاصي مقلم بأسود وقبعة
1846,JOHRH,104,pc,#1846عباية لينين مبطن أبيض مقلم رصاصي بقبعة
1849,JOHRH,104,pc,#1849عباية صوف سترتش لف أخضر
1851,JOHRH,104,pc,#1851 عباية لف من الشامواه والمخمل
1855,JOHRH,104,pc,#1855عباية صوف كلاسيك بجيوب
1856,JOHRH,104,pc,#1856عباية صوف كلاسيك رمادي غامق بجيوب
1857,JOHRH,104,pc,#1857عباية قطن شتوي بأطراف نمرية مميزة
1860,JOHRH,104,pc,#1860عباية سترتش كلاسيك زيتي بقيطان عالاكمام
1862,JOHRH,104,pc,#1862عباية سترتش كلاسيك كحلي بقيطان عالاكمام
1864,JOHRH,104,pc,#1864عباية صوف استرتش كحلي
1870,JOHRH,104,pc,#1870 عباية لف بلون كلحي ورمادي
1872,JOHRH,104,pc,#1872عباية شامواه كلاسيك رمادي لف بقبة مميزة
1873,JOHRH,104,pc,#1873عباية شامواه كلاسيك رمادي لف بقبة مميزة
1874,JOHRH,104,pc,#1874عباية شامواه كلاسيك عنابي لف بقبة مميزة
1875,JOHRH,104,pc,#1875عباية شامواه كلاسيك لف بقبة مميزة
1886,JOHRH,104,pc,#1886عباية شامواه كلاسيك بتطريز عالكم
1889,JOHRH,104,pc,#1889عباية شامواه كلاسيك بجيب امامي وتطريز يدوي
1891,JOHRH,104,pc,#1891عباية شامواه كلاسيك بيج ببقبة مميزة
1892,JOHRH,104,pc,#1892عباية شامواه كلاسيك أخضر بخياطة طولية
1893,JOHRH,104,pc,#1893عباية شامواه شتوي كلاسيك بيج بخياطة طولية
1894,JOHRH,104,pc,#1894عباية شامواه كلاسيك بنفسجي بخياطة طولية
1895,JOHRH,104,pc,#1895عباية شامواه كلاسيك بنفسجي بقبة مميزة
1896,JOHRH,104,pc,#1896عباية شامواه كلاسيك كحلي بخياطة طولية
1897,JOHRH,104,pc,#1897عباية شامواه كلاسيك أخضر بقبة مميزة
1908,JOHRH,104,pc,#1908عباية شامواه كلاسيك كحلي بقبة مميزة
1916,JOHRH,104,pc,#1916عباية شامواه كلاسيك كحلي بقبة بيضاء
1957,JOHRH,104,pc,#1957عباية كريب مميز كحلي بكسرات وشك
1974,JOHRH,104,pc,#1974عباية شامواه كلاسيك لف بني وكحلي بشك
1986,JOHRH,104,pc,#1986عباية كريب كلاسيك عنابي لف بكسرات طولية وخرز عالاكتاف
1988,JOHRH,104,pc,#1988عباية كريب كلاسيك زيتي بكسرات طولية وخرز عالاكتاف
1989,JOHRH,104,pc,#1989عباية كريب كلاسيك بيج بكسرات طولية وخرز عالاكتاف
1990,JOHRH,104,pc,#1990عباية كريب كلاسيك رمادي بكسرات طولية وخرز عالاكتاف
1991,JOHRH,104,pc,#1991عباية حرير مغسول بشت رصاصي لف بتطريز هندسي
1996,JOHRH,104,pc,#1996عباية كريب اماراتي رمادي بخياطة طوليه مقلوبة
1997,JOHRH,104,pc,#1997عباية كريب اماراتي كحلي بخياطة طوليه مقلوبة
10007,JOHRH,104,pc,#10007عباية سترتش كلاسيك بني بلياقة قماش بارد
10008,JOHRH,104,pc,#10008عباية كريب منقوش بشت رمادي
10009,JOHRH,104,pc,#10009عباية كريب منقوش بشت لف كحلي
10012,JOHRH,104,pc,#10012عباية كريب وحرير مغسول بشت زيتي بخرز وازرار
10014,JOHRH,104,pc,#10014عباية كريب وحرير مغسول بشت عنابي بخرز وازرار
10015,JOHRH,104,pc,#10015عباية كريب سراميك وحرير مغسول جاكيت كحلي بحزام عالجنب
10017,JOHRH,104,pc,#10017عباية كريب سراميك وحرير مغسول جاكيت زيتي بحزام عالجنب
10018,JOHRH,104,pc,#10018عباية كريب سراميك وحرير مغسول جاكيت عنابي بحزام على الجنب
10020,JOHRH,104,pc,#10020عباية كريب سراميك وحرير مغسول جاكيت أبيض بحزام على الجنب
10033,JOHRH,104,pc,#10033عباية شامواه كلاسيك بتطريز هندسي
10042,JOHRH,104,pc,#10042عباية شانتون لف بوردة مطرزة محدده بشك مميز
10054,JOHRH,104,pc,#10054عباية شانتون كلاسيك بقبة ولمسات من الخرز
10057,JOHRH,104,pc,#10057عباية شانتون بني غامق وقبة مزينة بازرار
10058,JOHRH,104,pc,#10058عباية كلاسيك لينن مقلم بني
10062,JOHRH,104,pc,#10062عباية شاموا لف بتطريز
10067,JOHRH,104,pc,#10067عباية مميزة من الكتان بشك ذهبي وتدخلات مقلمة
10084,JOHRH,104,pc,#10084عباية شاكيرا لف بقبعة ولون لحمي
10086,JOHRH,104,pc,#10086 لف بقبعة ولون زيتي
10087,JOHRH,104,pc,#10087 لف بقبعة ولون رمادي
